@relation gesture


@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute x7 numeric
@attribute y7 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute x9 numeric
@attribute y9 numeric
@attribute x10 numeric
@attribute y10 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute x13 numeric
@attribute y13 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute x15 numeric
@attribute y15 numeric
@attribute action {click, dbclick, drag}

@data
45.00,50.00,108.76,88.84,131.00,140.41,85.31,199.00,48.00,138.69,48.00,123.73,60.96,104.02,120.82,80.04,178.80,75.00,226.30,106.50,240.00,157.52,185.21,188.00,158.53,163.66,169.60,98.40,261.59,58.10,dbclick
44.00,40.00,118.00,99.09,131.03,138.06,55.00,190.86,41.00,133.43,151.01,64.00,222.27,92.13,238.00,122.39,233.57,155.65,213.00,171.50,173.64,160.27,168.00,120.02,175.50,83.50,211.88,44.56,243.50,35.00,dbclick
52.00,33.00,90.92,56.92,127.00,115.47,71.00,170.00,39.00,132.61,87.28,82.81,156.06,65.47,189.21,65.00,226.40,75.76,252.40,106.62,210.98,161.00,177.84,152.89,167.00,97.50,223.00,31.50,246.00,30.00,dbclick
49.00,44.00,82.86,75.14,112.00,97.50,129.00,136.00,117.88,171.16,61.46,193.13,35.00,168.68,44.89,128.67,83.95,104.02,169.11,91.22,216.80,140.60,189.50,189.00,165.29,111.86,182.57,86.43,237.33,67.00,dbclick
34.00,50.00,59.24,70.08,104.00,103.00,124.98,132.47,126.03,158.92,97.79,198.40,56.22,146.68,137.94,87.00,190.94,93.47,237.00,146.47,194.50,195.00,162.00,153.71,165.53,105.40,203.93,57.53,248.00,54.00,dbclick
49.00,36.00,65.31,50.15,120.00,105.99,91.67,182.00,71.00,166.56,62.00,137.00,60.00,112.20,72.79,81.21,120.46,55.13,174.24,55.41,215.19,80.19,226.00,120.07,186.88,151.37,155.00,79.41,221.60,31.00,dbclick
50.00,49.00,131.95,109.90,137.00,125.99,137.00,149.92,107.75,189.83,48.15,179.15,55.00,132.50,96.42,100.55,162.78,82.00,223.66,109.50,245.00,156.47,192.00,184.00,173.00,138.23,185.96,88.61,260.07,52.00,dbclick
51.00,46.00,120.00,115.00,122.97,135.92,119.41,179.19,82.03,196.00,54.00,170.76,76.77,93.62,131.23,76.89,170.95,76.00,228.16,112.23,234.00,155.05,216.08,182.46,159.15,162.15,151.00,118.34,205.77,38.61,dbclick
47.00,58.00,89.12,66.42,144.96,108.82,122.41,195.20,65.00,163.15,68.50,130.52,108.81,97.55,155.64,83.06,240.45,101.84,262.95,138.85,209.37,192.00,176.26,175.26,175.50,136.50,200.01,94.66,246.20,56.00,dbclick
51.00,64.00,100.11,84.56,131.50,118.75,140.00,164.50,110.52,192.00,80.43,176.43,75.00,144.31,87.81,103.79,156.96,86.00,210.99,96.60,233.92,133.70,230.43,168.28,190.27,173.64,170.00,116.62,230.91,33.54,dbclick
51.00,59.00,130.00,118.25,134.00,141.24,90.50,194.00,50.00,161.22,69.41,101.80,149.58,79.00,189.78,83.89,218.00,109.00,219.90,160.21,186.02,179.00,153.70,158.55,156.02,119.98,181.50,73.50,219.50,53.50,dbclick
48.00,53.00,60.47,59.47,105.69,80.23,140.90,116.80,149.00,168.49,117.69,206.33,68.50,187.50,62.00,137.25,117.33,93.93,253.27,132.53,259.00,168.07,216.75,200.42,176.00,161.66,185.25,82.75,254.41,52.00,dbclick
45.00,79.00,85.08,111.08,95.00,157.14,77.50,194.00,50.50,182.00,41.00,146.94,46.35,118.65,86.45,95.82,168.50,94.50,210.50,124.50,211.50,167.50,134.91,170.91,125.00,140.50,163.90,59.10,209.03,47.00,dbclick
45.00,79.00,53.79,79.00,81.50,86.00,118.00,124.01,121.00,166.39,96.71,200.92,71.67,197.67,85.64,148.15,128.41,103.62,181.49,96.70,203.22,124.79,184.84,197.00,166.33,173.36,207.84,105.92,243.35,67.65,dbclick
47.00,75.00,60.20,76.04,108.28,102.82,127.00,148.04,111.64,176.77,80.00,179.00,102.42,138.58,132.83,106.45,175.74,99.00,201.94,117.91,209.00,148.37,194.70,178.20,175.00,174.89,182.84,134.05,230.10,74.59,dbclick
33.00,73.00,48.45,73.00,112.88,97.51,125.00,137.57,105.33,183.60,67.15,189.10,72.05,155.23,122.57,106.62,160.32,97.00,191.53,114.06,199.00,156.34,185.76,175.41,170.00,160.91,183.85,118.01,227.00,58.00,dbclick
66.00,70.00,82.36,77.42,114.62,105.03,118.12,154.58,91.24,187.36,65.20,184.20,80.79,146.21,138.91,104.60,195.72,97.24,213.36,127.18,207.79,166.51,175.90,189.00,167.16,172.94,197.95,115.40,235.40,55.47,dbclick
72.00,66.00,80.09,67.02,111.08,107.54,111.25,167.00,87.72,195.76,63.84,199.61,67.28,159.43,108.83,124.42,178.02,102.75,201.00,129.04,198.10,171.58,180.71,197.37,160.00,182.62,178.39,132.61,236.55,87.23,dbclick
32.00,64.00,45.00,65.50,89.64,92.17,118.76,131.05,110.04,183.15,73.59,205.00,62.69,187.47,84.91,138.11,132.65,114.00,173.74,122.04,189.00,155.00,184.89,173.16,169.27,174.27,173.88,133.02,209.70,71.07,dbclick
52.00,63.00,67.50,67.00,109.50,104.50,124.00,152.34,105.68,187.59,64.37,195.00,62.75,165.75,101.43,116.42,165.52,95.00,214.23,114.16,226.00,165.05,208.32,199.01,185.23,190.68,189.22,129.18,230.26,58.99,dbclick
36.00,61.00,50.35,62.27,90.77,100.63,114.00,156.79,100.34,197.00,69.91,200.93,66.06,167.19,106.70,130.46,159.32,112.05,185.56,129.68,193.00,180.32,184.71,204.15,172.14,180.38,192.86,108.94,250.13,48.40,dbclick
41.00,69.00,59.33,69.00,114.07,101.91,139.00,170.93,119.48,215.26,75.84,217.96,76.42,161.62,113.93,107.71,171.34,100.45,192.00,135.37,192.00,191.17,178.56,212.44,172.84,170.42,200.50,90.75,238.95,44.40,dbclick
51.00,66.00,71.87,69.72,107.61,121.29,111.31,173.54,84.99,205.21,55.64,204.64,63.11,166.25,109.31,127.85,171.70,120.82,202.93,156.49,205.60,194.40,173.38,217.25,157.00,195.25,183.70,124.13,237.04,66.25,dbclick
40.00,73.00,70.21,74.88,105.62,115.12,111.69,174.85,73.11,200.00,50.00,188.70,81.55,139.64,139.51,102.41,190.03,118.03,198.00,151.54,182.54,183.97,150.24,187.00,160.93,132.12,211.08,74.26,248.63,42.37,dbclick
86.00,107.00,107.51,105.00,146.58,130.18,182.92,214.70,184.97,282.10,133.50,318.00,95.91,281.82,113.95,222.09,206.09,170.29,273.91,178.79,303.95,237.64,279.67,293.66,238.61,308.31,247.31,224.13,317.45,130.47,dbclick
105.00,103.00,113.92,106.70,167.62,146.62,200.88,216.64,192.35,268.22,138.44,304.24,112.00,266.67,145.17,204.42,231.68,148.89,304.70,173.93,330.20,224.00,322.49,297.02,270.30,321.76,253.77,271.07,331.91,161.97,dbclick
97.00,86.00,108.89,88.18,173.99,140.13,203.57,220.41,182.10,294.87,127.57,307.29,108.40,243.61,171.26,164.06,253.74,149.79,310.66,189.26,326.00,246.20,291.46,304.59,244.75,301.50,260.61,207.03,345.22,104.95,dbclick
77.00,131.00,111.79,132.29,178.39,173.02,201.79,216.58,181.31,272.69,138.35,299.00,104.53,252.42,134.36,206.71,224.77,178.73,288.34,186.52,324.99,228.96,304.63,288.37,254.33,305.78,245.85,260.90,341.46,158.59,dbclick
86.00,126.00,135.16,127.72,190.84,179.66,200.61,271.06,170.15,316.92,116.60,300.23,125.79,219.32,180.99,176.51,269.05,176.01,324.70,222.17,330.66,263.23,277.78,318.09,231.35,291.61,263.44,226.62,372.55,140.62,dbclick
135.00,93.00,141.27,95.85,185.10,145.65,207.91,197.51,199.20,266.68,144.37,296.00,118.50,273.76,149.34,214.63,211.49,184.40,290.66,189.21,326.01,231.02,317.65,268.56,273.99,294.40,269.56,246.76,344.29,144.30,dbclick
94.00,116.00,111.50,116.00,176.25,164.25,221.29,230.47,200.23,298.96,135.98,329.00,115.71,285.60,174.16,207.63,258.12,175.37,311.26,200.36,332.00,258.10,315.24,320.31,280.84,328.13,277.07,252.69,342.73,155.57,dbclick
77.00,106.00,92.19,107.57,150.19,148.19,185.00,223.01,173.33,312.78,119.40,342.98,88.00,284.00,150.10,213.93,225.87,191.94,300.54,210.16,322.00,256.82,297.38,316.89,255.87,317.87,251.70,238.91,324.42,144.07,dbclick
108.00,105.00,117.82,104.05,166.54,132.23,205.76,203.83,205.48,278.74,166.69,325.77,122.50,304.37,146.58,210.31,209.40,166.60,303.08,163.56,355.00,223.27,345.07,280.89,287.31,311.20,279.87,242.57,339.02,149.98,dbclick
86.00,98.00,96.89,99.16,157.34,129.34,220.41,195.59,235.00,254.46,186.21,335.66,133.45,337.71,124.02,263.95,189.50,174.69,285.72,157.38,351.71,223.23,338.98,306.70,296.91,332.39,277.26,269.79,353.89,143.11,dbclick
91.00,91.00,139.50,97.82,214.22,151.60,242.89,257.51,192.71,329.97,130.87,334.64,124.06,249.89,190.16,186.81,276.30,166.48,345.56,206.29,360.65,287.89,334.51,345.49,293.45,333.36,299.99,248.55,362.85,159.15,dbclick
89.00,104.00,131.62,110.72,194.21,166.82,220.67,253.01,196.18,331.18,124.01,345.84,113.67,277.33,172.98,206.55,262.80,175.00,328.42,191.65,359.00,272.65,336.06,338.93,277.41,349.21,279.97,251.64,352.55,150.14,dbclick
92.00,73.00,91.40,72.00,120.70,86.41,153.94,112.94,173.00,151.38,143.23,181.19,113.53,179.15,116.73,144.93,153.80,121.48,212.65,113.09,242.61,137.03,239.92,169.08,223.74,164.22,229.26,140.11,288.25,88.77,dbclick
82.00,76.00,97.86,78.75,141.55,104.55,163.79,142.72,156.49,169.51,125.73,173.86,113.00,146.87,160.97,106.01,224.47,96.00,279.83,109.30,288.53,151.80,256.88,181.19,230.92,171.92,246.83,121.19,327.82,62.38,dbclick
70.00,74.00,87.77,78.71,128.37,105.31,156.55,162.75,150.03,224.96,111.25,242.00,86.00,215.77,115.98,158.35,181.81,129.24,237.62,140.41,259.83,188.84,241.19,229.25,209.79,224.48,222.10,157.79,287.34,89.13,dbclick
90.00,258.00,96.47,264.30,137.91,304.59,164.29,358.74,133.95,398.02,96.04,387.04,111.74,343.26,186.40,305.26,239.75,301.25,272.96,335.74,266.47,382.79,232.99,407.00,217.00,384.00,253.63,313.52,337.22,266.30,dbclick
116.00,259.00,129.00,262.00,184.64,291.48,216.99,360.94,194.18,412.76,148.33,415.11,143.15,357.69,201.07,297.69,272.01,281.00,322.38,329.84,320.17,392.74,297.41,413.00,279.00,362.03,320.82,272.62,384.00,208.00,dbclick
94.00,146.00,102.16,149.44,132.36,194.77,138.82,242.27,116.92,276.29,68.30,273.37,81.52,233.13,141.39,206.20,191.98,210.33,223.28,236.71,217.49,279.26,184.58,295.39,175.64,268.55,227.60,207.17,319.54,153.41,dbclick
88.00,114.00,99.79,120.39,170.31,200.48,208.29,269.21,192.78,328.22,131.92,334.72,110.00,278.00,165.86,209.09,262.76,195.92,305.08,234.52,308.81,307.07,283.77,352.43,257.39,321.64,269.85,229.78,345.89,133.10,dbclick
98.00,102.00,110.49,103.25,181.01,168.12,211.31,244.68,185.80,307.17,132.46,311.21,127.52,234.95,180.02,159.75,248.88,144.96,305.32,202.92,325.00,267.89,292.41,306.20,264.00,267.72,311.92,153.24,378.10,74.36,dbclick
114.00,89.00,140.93,96.83,198.79,165.14,234.94,252.22,211.53,318.88,140.45,319.53,135.97,245.48,200.36,178.32,279.61,167.52,338.86,224.80,360.61,305.13,309.13,336.25,285.85,280.12,338.08,167.53,388.81,97.88,dbclick
139.00,119.00,152.92,126.92,184.65,174.30,196.00,257.69,181.88,304.22,146.98,317.49,135.81,277.92,184.88,206.26,244.68,188.00,312.88,226.82,325.00,270.96,303.18,308.29,272.97,302.17,273.79,225.43,342.85,121.15,dbclick
103.00,128.00,110.97,128.00,170.52,150.35,221.31,220.08,213.12,311.94,155.84,343.00,123.29,308.93,165.37,193.96,249.19,165.22,310.08,213.61,327.85,290.91,310.98,331.63,269.22,336.58,267.48,227.97,333.03,106.50,dbclick
118.00,97.00,131.67,102.27,186.81,170.92,216.00,269.46,194.16,319.89,126.84,325.42,122.80,245.50,175.81,182.74,258.89,159.90,325.74,220.33,341.63,271.70,313.37,325.31,256.47,285.64,276.14,199.72,354.56,103.09,dbclick
99.00,83.00,131.13,113.58,176.18,188.36,187.00,278.97,159.06,329.62,115.43,322.04,117.63,244.23,170.68,172.92,253.40,171.50,312.27,229.38,319.75,298.75,278.53,326.50,244.52,268.61,273.90,163.21,327.52,90.20,dbclick
110.00,108.00,123.00,113.00,167.64,191.61,191.51,294.65,172.46,347.32,120.50,346.38,103.95,269.92,152.59,195.13,232.13,176.00,293.07,216.51,301.94,301.88,274.67,356.06,244.24,336.38,241.34,234.99,318.28,117.33,dbclick
116.00,111.00,150.65,115.62,217.40,173.27,253.00,272.27,218.51,333.94,145.13,323.42,130.29,249.83,199.12,178.43,284.22,166.23,347.06,243.34,353.32,317.37,318.66,334.66,297.23,254.42,324.60,110.59,366.59,29.02,dbclick
107.00,90.00,123.50,91.00,193.02,131.29,247.78,212.03,233.09,307.60,164.84,333.00,138.00,287.39,192.34,192.66,281.41,165.28,338.11,221.25,362.00,281.92,331.96,312.58,303.00,231.04,347.36,106.99,410.88,13.26,dbclick
105.00,115.00,131.26,114.22,208.18,164.29,238.50,231.52,217.55,311.27,167.61,327.00,136.33,271.38,170.26,208.34,249.10,182.43,303.94,214.04,334.38,279.91,326.09,313.91,287.36,299.54,285.98,237.08,371.92,132.18,dbclick
73.00,98.00,76.57,99.71,106.31,117.41,144.64,157.53,162.05,206.24,158.01,255.95,122.33,284.00,88.94,255.30,105.84,198.37,160.74,150.10,228.34,157.56,269.85,257.67,230.34,294.68,227.94,198.66,315.90,103.55,dbclick
98.00,138.00,113.03,143.01,172.25,193.60,187.00,253.96,162.63,330.37,120.37,343.02,105.72,274.13,180.96,202.11,257.77,198.58,314.95,243.21,298.01,328.79,249.75,347.25,244.58,271.25,290.18,192.63,362.63,134.69,dbclick
95.82,691.24,118.78,699.23,178.67,784.14,121.77,863.06,86.84,776.15,134.75,727.20,193.64,710.22,267.50,726.20,311.42,765.16,315.42,812.11,276.49,858.07,247.54,865.06,218.60,795.13,271.50,703.23,345.36,658.27,dbclick
177.67,534.40,192.64,537.40,242.55,569.37,290.46,626.31,293.46,664.27,214.60,723.21,181.66,680.25,265.51,560.38,322.40,547.39,364.33,565.37,399.26,604.33,406.25,669.26,365.32,705.23,327.39,615.32,387.28,540.40,dbclick
55.90,187.76,58.89,189.76,118.78,264.68,149.72,339.61,134.75,376.57,97.82,383.56,66.88,358.59,58.89,317.63,106.80,257.69,211.61,225.73,280.48,277.67,289.46,356.59,216.60,380.56,222.59,292.66,321.40,186.77,dbclick
70.87,604.33,123.77,653.28,147.73,742.19,120.78,793.13,67.87,792.14,82.85,692.24,123.77,650.28,220.59,630.30,281.48,659.27,294.45,736.19,257.52,771.16,225.58,765.16,209.61,710.22,232.57,642.29,334.38,551.39,dbclick
122.77,278.67,143.73,285.66,214.60,332.61,244.55,405.54,238.56,469.47,205.62,515.42,153.72,502.44,143.73,425.52,227.58,340.61,371.31,391.55,350.35,514.42,302.44,496.44,304.44,408.53,357.34,336.61,432.20,268.68,dbclick
128.76,278.67,138.74,276.67,187.65,308.64,250.54,392.55,243.55,469.47,168.69,521.42,137.74,497.44,162.70,381.56,220.59,327.62,323.40,316.63,375.30,401.54,362.33,511.43,306.43,515.42,309.43,390.55,399.26,297.65,dbclick
105.80,227.72,105.80,227.72,159.70,266.68,213.60,331.61,229.57,368.58,182.66,442.50,120.78,413.53,169.69,281.67,289.46,249.70,381.29,320.63,377.30,413.53,313.42,423.52,287.47,343.60,360.33,242.71,443.18,192.76,dbclick
57.89,110.84,61.89,110.84,90.83,120.83,172.68,206.75,194.64,283.66,135.75,347.60,85.84,222.73,221.59,162.79,306.43,185.77,342.37,227.72,347.36,271.68,318.41,317.63,232.57,278.67,283.48,178.77,388.28,119.84,dbclick
135.75,597.34,154.71,599.34,233.57,694.24,221.59,775.15,148.72,779.15,133.75,710.22,197.63,642.29,297.45,634.30,371.31,677.25,380.30,735.19,345.36,769.16,284.47,768.16,277.49,703.23,337.38,622.31,390.28,579.36,dbclick
97.82,238.71,114.79,243.71,172.68,285.66,220.59,370.57,124.77,448.49,110.79,330.62,190.65,279.67,270.50,279.67,360.33,378.57,310.43,444.50,259.52,441.50,248.54,400.54,302.44,305.64,362.33,257.69,420.22,234.72,dbclick
89.83,448.49,101.81,448.49,161.70,489.45,210.61,587.35,187.65,651.28,139.74,671.26,87.84,600.34,137.74,512.43,228.58,483.46,324.40,511.43,352.35,543.39,353.35,610.32,253.53,652.28,273.49,555.38,336.38,463.48,dbclick
73.86,176.78,76.86,176.78,97.82,184.77,153.72,235.71,183.66,285.66,189.65,348.60,171.68,388.56,85.84,373.57,94.82,276.67,240.55,207.74,339.37,245.70,355.34,339.61,290.46,394.55,260.52,323.62,322.40,214.74,dbclick
75.86,96.86,98.82,103.85,181.66,188.76,205.62,267.68,173.68,317.63,102.81,304.64,96.82,210.74,173.68,146.81,260.52,137.82,333.38,186.77,337.38,269.68,292.46,322.62,232.57,309.64,243.55,226.72,329.39,128.83,dbclick
86.84,360.58,132.75,379.57,214.60,446.50,234.57,496.44,181.66,548.39,113.79,517.42,144.73,425.52,229.57,376.57,305.43,376.57,376.30,440.50,387.28,536.40,357.34,573.36,320.41,541.40,307.43,458.48,391.28,319.63,dbclick
72.87,662.27,76.86,660.27,183.66,738.19,204.62,787.14,171.68,847.08,119.78,861.06,87.84,792.14,154.71,696.24,254.53,680.25,328.39,710.22,364.33,756.17,337.38,812.11,275.49,828.10,284.47,739.19,398.26,641.29,dbclick
104.81,351.59,139.74,380.56,190.65,432.51,217.60,478.46,227.58,529.41,187.65,587.35,102.81,539.40,156.71,421.52,280.48,368.58,394.27,452.49,381.29,576.36,345.36,595.34,291.46,563.37,315.42,432.51,403.25,339.61,dbclick
75.86,271.68,130.76,305.64,192.64,429.51,141.74,495.44,83.84,480.46,77.86,419.52,95.82,360.58,198.63,285.66,310.43,321.63,347.36,453.49,282.48,495.44,224.58,436.51,286.47,312.63,350.35,269.68,412.24,250.70,dbclick
65.88,98.86,72.87,102.85,164.70,208.74,154.71,299.65,115.79,317.63,78.85,301.65,100.81,180.77,235.56,135.82,336.38,193.76,303.44,310.64,270.50,314.63,231.57,292.66,216.60,245.70,283.48,145.81,373.31,93.86,dbclick
125.77,636.30,156.71,654.28,220.59,750.18,185.66,824.10,86.84,767.16,196.64,661.27,300.44,674.26,338.37,704.23,361.33,768.16,353.35,809.12,315.42,831.09,265.51,801.13,284.47,690.24,396.27,584.35,419.22,573.36,dbclick
74.86,285.66,80.85,286.66,149.72,368.58,179.67,465.48,157.71,508.43,118.78,512.43,98.82,432.51,136.75,371.57,218.60,330.62,291.46,364.58,315.42,406.54,320.41,456.48,297.45,499.44,232.57,431.51,347.36,266.68,dbclick
113.79,363.58,129.76,376.57,186.65,461.48,204.62,525.41,181.66,594.34,135.75,614.32,96.82,569.37,121.77,478.46,209.61,416.53,330.39,453.49,370.31,564.37,298.45,639.29,261.52,568.37,348.35,401.54,420.22,340.61,dbclick
148.72,160.79,181.66,169.78,245.55,242.71,262.51,308.64,230.57,379.57,180.67,383.56,165.69,323.62,208.61,235.71,275.49,205.75,357.34,242.71,387.28,343.60,316.41,345.60,309.43,291.66,330.39,235.71,377.30,176.78,dbclick
115.79,339.61,116.78,339.61,148.72,367.58,181.66,423.52,199.63,487.45,131.76,567.37,90.83,472.47,152.72,399.54,216.60,383.56,297.45,399.54,340.37,454.49,327.39,561.38,267.50,550.39,264.51,415.53,365.32,308.64,dbclick
85.84,199.75,118.78,207.74,196.64,292.66,183.66,386.56,132.75,421.52,89.83,395.55,96.82,335.61,171.68,268.68,235.56,238.71,322.40,253.70,365.32,308.64,349.35,395.55,271.50,379.57,289.46,281.67,409.24,189.76,dbclick
122.77,211.74,125.77,211.74,159.70,237.71,188.65,302.65,174.68,391.55,133.75,413.53,69.87,359.59,122.77,293.65,248.54,254.70,311.42,285.66,324.40,379.57,271.50,396.55,217.60,361.58,258.52,284.66,358.34,216.73,dbclick
99.82,602.33,117.78,606.33,196.64,696.24,182.66,773.16,110.79,823.10,64.88,775.15,102.81,680.25,188.65,648.29,295.45,665.27,345.36,730.20,322.40,787.14,256.52,802.12,224.58,757.17,284.47,645.29,368.32,582.35,dbclick
88.84,401.54,85.84,397.55,126.77,408.53,178.67,467.47,187.65,578.36,108.80,623.31,65.88,531.41,184.66,438.50,324.40,489.45,326.40,584.35,267.50,611.32,277.49,462.48,355.34,407.54,407.25,386.56,450.17,375.57,dbclick
81.85,157.80,81.85,157.80,113.79,175.78,169.69,226.72,205.62,303.64,171.68,367.58,105.80,342.60,113.79,255.69,194.64,199.75,314.42,218.73,349.35,288.66,317.41,349.60,263.51,327.62,279.48,236.71,362.33,163.79,dbclick
118.78,379.57,125.77,371.57,197.63,424.52,231.57,512.43,212.61,563.37,165.69,586.35,120.78,559.38,118.78,514.42,159.70,444.50,310.43,418.52,371.31,504.43,353.35,567.37,278.48,544.39,335.38,399.54,410.24,341.60,dbclick
77.86,86.87,78.85,86.87,114.79,118.84,174.68,185.77,196.64,265.68,160.70,304.64,74.86,268.68,110.79,187.76,259.52,127.83,317.41,146.81,339.37,235.71,265.51,310.64,229.57,269.68,315.42,135.82,389.28,87.87,dbclick
71.87,311.64,73.86,312.63,169.69,399.54,200.63,496.44,118.78,559.38,116.78,438.50,234.57,340.61,341.37,375.57,374.31,486.45,336.38,550.39,292.46,539.40,267.50,497.44,293.46,392.55,355.34,308.64,414.23,252.70,dbclick
87.84,616.32,106.80,631.30,188.65,751.18,184.66,819.11,96.82,856.07,71.87,808.12,133.75,712.22,214.60,661.27,308.43,691.24,339.37,757.17,321.40,824.10,280.48,842.08,264.51,770.16,297.45,681.25,408.24,604.33,dbclick
86.84,419.52,85.84,417.53,181.66,504.43,196.64,605.33,107.80,640.29,63.88,558.38,141.74,475.47,300.44,475.47,359.33,520.42,379.30,590.35,320.41,646.29,283.48,629.30,284.47,539.40,327.39,462.48,410.24,396.55,dbclick
73.86,182.77,89.83,186.77,164.70,248.70,213.60,335.61,201.63,399.54,117.78,430.51,110.79,301.65,218.60,240.71,310.43,264.68,361.33,330.62,361.33,415.53,326.40,442.50,270.50,332.61,327.39,241.71,406.25,186.77,dbclick
71.87,123.83,89.83,138.82,145.73,206.75,176.67,282.67,159.70,331.61,100.81,335.61,76.86,288.66,101.81,216.73,166.69,176.78,316.41,213.74,334.38,257.69,297.45,328.62,229.57,226.72,275.49,167.79,334.38,124.83,dbclick
76.86,198.75,110.79,238.71,168.69,337.61,160.70,423.52,100.81,481.46,62.88,441.50,90.83,338.61,173.68,277.67,241.55,279.67,303.44,330.62,308.43,407.54,260.52,456.48,232.57,407.54,261.52,297.65,345.36,225.73,dbclick
107.80,422.52,107.80,421.52,195.64,480.46,225.58,595.34,110.79,619.32,199.63,464.48,343.36,469.47,394.27,520.42,399.26,576.36,339.37,623.31,283.48,593.34,281.48,542.40,327.39,447.49,378.30,395.55,444.18,354.59,dbclick
109.80,580.36,113.79,580.36,186.65,645.29,216.60,700.23,206.62,756.17,161.70,778.15,102.81,745.18,102.81,690.24,172.68,623.31,271.50,599.34,388.28,680.25,345.36,764.16,310.43,767.16,292.46,683.25,323.40,611.32,dbclick
30.94,272.68,45.91,276.67,142.74,396.55,121.77,459.48,57.89,461.48,43.92,399.54,86.84,326.62,178.67,303.64,256.52,337.61,280.48,395.55,250.54,447.49,205.62,450.49,196.64,374.57,261.52,292.66,347.36,253.70,dbclick
295.45,325.62,296.45,325.62,328.39,339.61,398.26,423.52,415.23,471.47,364.33,522.42,314.42,493.45,353.35,397.55,404.25,379.57,480.11,426.52,485.10,474.47,450.17,517.42,422.22,485.45,447.17,392.55,496.08,340.61,dbclick
57.00,46.00,65.33,46.00,103.39,59.46,115.05,69.05,121.11,77.22,129.00,115.00,102.93,143.02,70.70,135.70,63.11,127.11,56.00,96.97,115.00,68.00,176.50,88.00,193.44,157.44,205.00,195.03,219.50,163.00,drag
101.00,75.00,123.00,72.00,197.65,132.18,210.82,219.47,163.94,266.63,121.68,243.11,139.45,166.10,202.26,101.75,245.47,89.00,268.77,98.65,297.82,156.58,314.77,228.09,333.82,310.88,351.50,365.50,373.26,350.48,drag
129.00,60.00,171.52,84.52,226.71,179.10,206.47,246.63,145.04,269.62,128.00,207.69,147.92,136.17,198.26,93.58,242.63,87.00,281.80,108.80,314.72,177.17,331.96,243.22,353.46,318.65,365.13,354.38,376.78,348.78,drag
111.00,78.00,144.81,83.40,215.42,139.23,239.27,236.12,194.60,284.02,132.78,268.57,134.30,203.64,177.16,123.84,222.68,99.00,270.08,112.77,295.28,163.74,321.37,256.87,337.12,328.35,352.64,364.64,359.41,348.56,drag
108.00,93.00,144.73,102.31,197.03,179.59,197.33,264.22,156.14,283.69,133.00,234.15,147.30,158.39,190.47,121.01,232.65,116.00,266.23,139.54,293.11,204.63,319.39,280.18,336.03,341.09,347.59,367.59,352.01,362.98,drag
92.00,75.00,121.26,84.15,189.74,138.92,206.00,230.23,170.58,294.18,129.50,281.63,130.03,196.85,167.62,127.38,211.49,109.00,240.66,146.22,277.61,233.23,311.83,323.37,331.26,374.51,338.00,386.53,346.37,366.26,drag
137.00,84.00,153.48,85.00,222.14,154.90,233.43,260.55,198.60,305.68,152.47,264.87,167.30,165.74,208.30,113.96,250.03,99.66,273.29,101.43,298.25,148.31,332.82,249.20,352.99,333.98,366.42,362.83,379.58,335.27,drag
116.00,79.00,130.24,88.24,192.38,179.76,198.41,258.14,152.53,305.21,119.39,274.14,123.05,196.72,171.94,132.32,225.12,123.65,260.96,179.63,283.27,259.34,304.15,344.45,332.36,407.26,345.87,423.13,372.07,347.52,drag
112.00,70.00,140.37,84.58,200.44,180.80,185.73,278.40,124.75,273.11,106.48,198.07,153.01,120.83,201.69,97.06,241.06,95.00,265.46,113.57,297.62,191.87,325.60,282.41,340.77,344.54,347.50,359.00,379.29,283.12,drag
98.00,63.00,133.59,79.05,192.81,154.23,194.93,250.52,137.31,291.22,113.87,221.17,161.89,135.09,217.32,113.00,244.84,143.22,279.71,232.55,301.95,305.91,320.54,349.31,327.00,363.81,347.93,312.67,366.00,226.79,drag
120.00,75.00,158.44,74.27,208.13,130.31,221.00,220.89,197.13,273.25,147.84,265.61,138.00,206.46,154.07,140.87,207.53,97.68,238.51,98.50,265.70,138.29,291.92,221.05,315.09,294.57,332.11,331.23,341.54,326.40,drag
112.00,80.00,131.50,81.50,194.15,131.22,210.00,195.41,181.12,260.88,134.01,270.14,115.00,218.50,136.94,151.13,181.93,111.61,218.66,113.55,253.54,179.65,271.70,250.79,297.68,345.03,307.01,368.01,324.12,330.64,drag
156.00,101.00,185.57,103.59,221.33,151.90,234.00,248.00,213.04,283.72,163.42,259.13,156.38,214.98,178.48,165.33,226.96,139.49,266.30,151.86,303.14,218.29,331.49,284.72,351.19,336.58,358.00,356.50,370.66,330.15,drag
138.00,88.00,158.55,88.71,205.02,124.45,238.83,211.30,216.63,267.37,154.16,279.08,145.36,236.57,189.76,169.24,228.92,148.18,273.26,172.51,301.90,231.78,331.17,311.12,342.11,337.23,345.00,346.50,355.17,321.56,drag
